no,name,rarity,attribute,story,cutin1,cutin2,cutin3
23,アーロン,1,火,幼馴染のラビをライバル視しており、誰よりも早くドラゴンを倒し手柄を立てたいと思っている野心家。戦いの才能も申し分ないが、皆に見えないところでこっそりと鍛錬を積んでいるという、努力家な一面もある。,どけってんだ！,これが俺の力だ！,喰らいやがれッ！
24,レオニード,1,水,日々変わることの無い海の景色に退屈し、街で遊びに興じている少年。大胆でユーモアにも富んでいるため遊び仲間からの信頼は厚く、その手の方面には多少名も知られている。さらなる名声を求めて、相棒のキリルと共に、ドラゴン退治の旅に出た。,掃除は得意なのさ,燃えないゴミってか？
25,ロラン,1,光,村一番の豪傑として、近隣の町や王都へもその名が知れた槍使いの少年。ある時その評判を聞いた騎士王が村へ訪れロランと手合わせを行った。そしてロランは王の強さ、そして器の大きさの一端に触れ、彼の元で共に戦う事を決意した。,国の平和は私が護る！,私の信念にかけて！,受けてみろッ！
26,アーヴィング,1,闇,幼い頃に、村の近くで発生したドラゴンとの戦いで、自警団員だった両親を失った少年。その遺志はしっかりと受け継がれており、アーヴィングは村始まって以来最年少の自警団長となった。今は次の目標として、リュドミラを自分に従わせる事に執心している。,ケモノ風情が！,さっさと逝っちまえ！,終わらせてやる
27,イェゴール,1,無,イノシシの姿をしたドラゴン、通称「バハムートン」を狩り続ける鋼の料理人。バハムートンの肉は、柔らかく、それでいて程よい歯ごたえがありジューシーで、焼けば肉汁したたる最高級の肉質を兼ね備えており、料理人にとっては最高の食材であるといえる。,ふん,終わりだ,準備は整った
28,アーロン・プラーナ,2,火,何かにつけてラビと競い合っていたが、旅の厳しさ、そしてかけがえの無い仲間を失った事で成長し、今ではお互いの背中を預け合う、良きパートナーとなった。今、その槍は自己顕示のためでなく、仲間を守るために揮われている。,どけよっ！,力だ！力こそ全てだ！
29,レオニード・ヴァルナー,2,水,ドラゴンを討伐し、町を守ることでそこそこ名を上げた青年。しかし以前からの遊び癖が抜けず、仲間たちに報酬をばらまいてしまうため、今はこつこつ傭兵の仕事をこなしている。かつての相棒だったキリルとは、雇い主と傭兵という立場になっても、ついえぬ友情が続いている。,汚れの掃除はお手の物！,消毒ならお任せってな,さぁ仕上げだ
30,ロラン・クレスト,2,光,騎士王アルトリウスの護衛団副長を務める青年。エンゼリカ、アレクセイと合わせ王国三銃士と呼ばれ、騎士王と共にドラゴンを討伐する日々を送っている。強大過ぎる力が民衆から畏怖の対象となる時もあるが、それにもめげず、国、そして民の為、彼は槍を振るう。,明日の平和のために！,私の力は国王のために！,私は王の槍となる！
31,アーヴィング・ストラーフ,2,闇,ある日突然姿を消した、友人のリュドミラとシグムントを探し出す為の旅を続ける青年。旅に出て、既に幾年もの月日が経っているが、二人の行方はようとして知れず、また、ある機関の処刑人が二人を追っていると聞きつけ、焦りはいっそう募るばかりである。,ケモノごときが！,さっさと消えちまえ！,終わりにしてやる
32,イェゴール・ヴァロッツァ,2,無,バハムートン料理研究家との通り名で呼ばれる鋼鉄の料理人。その手から繰り出される絶妙な槍包丁さばきは、既に人の域を超えており彼の目標とする人物の域にまで到達しつつある。それはすなわち料理人たちの神、イザナギの域……神の領域である。,よし,決まりだ,これでいこう
33,アナスタシア,1,火,ドラゴンへの関心が強く、討伐というよりも、自身の目で実際に見てみたい、という憧れを胸に秘めている少女。遺跡やダンジョンにも目が無く、いつの間にやら姿が見えなくなっていることも少なくない。そのたびラビや、他の仲間たちを困らせている。,い、いきます！,わ、私だって！,こ、これなら！
34,アーニャ,1,水,ドラゴン討伐の名目で家族を置き去りにし、遠征の途についた野心家で身勝手な父を探し出すため、旅に出ることにした少女。とてもしっかりした性格で、足の不自由な母親の代わりに家の事をすべて一人でこなしていたが、その母を亡くした事で今回の旅立ちを決意した。,この距離なら！,この一撃で仕留める！,食い止めてみせる！
35,エレオノーラ,1,光,小さな村の領主の娘。非常に恵まれた環境で育ったせいか、とんでもなく世間からずれた感覚を身につけており、心配した両親が王都にある全寮制の女学校への転入を決めた。厳しい事で有名な学校ではあるが、持ち前の明るさと弓においての天賦の才で、うまくやっている。,ビューティフル！,エクセレント！,ワンダフル！
36,リュドミラ,1,闇,村の若者たちのリーダーであり、ひときわ強いカリスマ性を放つじゃじゃ馬娘。男も女もまるで奴隷のようにひきつれて、ドラゴン退治に乗り出す。幼馴染のシグムントにだけは心を開いているようで、彼の忠告にはなぜか素直に従う。,汚らわしい！,消えなさい！,去りなさい！
37,エヴァ,1,無,鋼の料理人イェゴールの助手を務める若き料理人。その舌には天賦の才があると言っても良く、助手とは言いつつ、彼には高圧的な態度を取っている。実際のところレシピを考えるのはエヴァ、調理をするのがイェゴールといった役割分担で、うまくやっている。,無様ね…,無粋ね…,無謀ね…
38,アナスタシア・プラーナ,2,火,ドラゴンへの関心が強く、旅を続けることでその生態を調査している女性。さらなる研究のためにはドラゴンに負けない強さが必要と思い知り、鍛錬にも励むようになった。共に旅を続ける、仲間のラビが、後先を考えずに無鉄砲な行動を取ることが最近の悩みの種。,こ、これならどうです,私だって出来ます！
39,アーニャ・ヴァルナー,2,水,東の島国に渡ったアーニャは、そこで一人の女剣士からある話を聞いた。それは、故郷に残した家族を想い、そして誰よりも平和を願って戦ったアーニャの父の物語であった。もちろんそれを聞いたからといってすぐに父を許す事は出来ないが、それでも彼は彼女の誇りとなった。,有効射程内！捉えた！,この一撃は外さない！
40,エレオノーラ・クレスト,2,光,女学校での数年に渡る生活は、世間知らずのおてんば娘を一人の立派な女性へと成長させた。とはいっても持ち前の底抜けの明るさはそのままであり、周りとは多少ずれた発言をすることもしばしば。しかしそれゆえ、タッグを組んだエドワーズとは良いでこぼこコンビとなっている。,マーベラス！,ブリリアント！,アメージング！
41,リュドミラ・ストラーフ,2,闇,じゃじゃ馬っぷりはいまだ健在で、人々を巻き込む無茶な戦い方は、皆からある意味恐れられている。しかし彼女に付き従う者は、彼女が誰よりも強く平和を願っている事を知っており、だからこそ我が身を顧みず、彼女と共に戦う事を固く決意している。,痴れ者が！,散りなさい！,退きなさい！
42,エヴァ・ヴァロッツァ,2,無,イェゴールの元から独立し、自身の道を歩み始めた新進気鋭の料理人。イェゴールの言う料理人の神だかなんだかに嫌気がさし、彼の元をあとにした。料理において大切なのは感謝の心であると悟り、その精神が息づく遥か東の島国で修行を積む決意をした。,不細工ね…,醜いわ…,臭いわね…
43,カロル,1,火,幼馴染のラビに誘われて、いつの間にか戦いに参加していた少年。本当は村の林檎畑に寝転がり、昼寝をしたいと思っているのんびり屋。マイペースだが、魔法の腕は確かであり、またなによりも、皆のムードメーカとして無くてはならない存在である。,いっけ～！,そこだ～！
44,キリル,1,水,代々魔法を生業とする一族に生まれた少年。魔法使いとしての古いしきたりに飽き飽きしており、夜な夜な街へ繰り出しては遊びに興じている。名声などには一切興味が無いが、親友であるレオニードの誘いもあって、遊び感覚でドラゴン討伐の旅を始めた。,お生憎様,いつもの威勢はどうした？,残念だったね
45,ブルクハルト,1,光,ある小さな村で生まれた少年。幼馴染のパトリシアと共に平穏ながらも幸せな毎日を送っていた。しかしある日、村に現れた「教国」の使者達によって、パトリシアは連れさらわれてしまう。ブルクハルトは彼女を連れ戻すため魔法の修行を積み、旅に出る決意をした。,ボボ、ボクだって！,この一戦、負けられない！,や、やってやる！
46,シグムント,1,闇,数年前、村からほど近い山林で発生したドラゴンとの戦いの直後に村へとやってきた、記憶を無くした少年。名前以外は、自身の事を一切覚えておらず、また村の者ともほとんど口を利いたことが無い。しかし、唯一リュドミラとは、少ないながらも言葉を交わす間柄となっている。,きえて……,もうこないで……,さよなら……
47,エフィム,1,無,海の果てにある「ワノクニ」に憧れを抱く少年。ワノクニはあまり他の国とは交流が無く、その国独特の文化や思想が生まれているという。父・マーツェから聞いた「ブシ」や「サムライ」の話に心を踊らせ、今日も町のはずれの図書館でワノクニについての研究本を眺める。,がんばらないと！,いつか行くんだ！,これでよし！
48,カロル・プラーナ,2,火,ラビとアーロンの衝突をのんびりと見守っているような青年だったが、過酷な冒険の中で自らも仲間を助けるため進んで敵に挑みかかるようになった。いつかかつての仲間の墓前に花を添えるため、今は心を鬼にしてドラゴンと戦う。,もらった～！,あたれ～！,いくぞ～！
49,キリル・ヴァルナー,2,水,持ち前の魔法の才を生かし、数々のドラゴンを討伐することで大きく名を上げた青年。今では港町の町長として、毎日忙しい日々を送っている。かつての相棒レオニードとの信頼関係はいまだ厚く、ドラゴン討伐の際には毎度タッグを組んで意気揚々と出立している。,運が悪かったな,威勢もそこまでだ,甘いな
50,ブルクハルト・クレスト,2,光,数年に渡る旅路も空しく、ブルクハルトはいまだ「教国」へと辿り着くことが出来ないでいた。ドラゴンを倒しつつ旅をしている彼が、その道中で得た情報によれば、教国はあらゆる土地から断絶し、その所在を知る為には悪名名高き魔女イデアに会う必要があるということであった。,彼女のためにもッ！,負けてらんないんだよッ！
51,シグムント・ストラーフ,2,闇,リュドミラに付き従う魔法使いの青年。もともと少なかった口数は更に減り、普段は村人たちとの交流を一切絶って山の中で暮らしている。ある者が語るところによると、神月の夜にシグムントが呻き声をあげながらドラゴンへと姿を変えたとのことだが、真偽の程は定かでは無い。,ごめん……,いつか…必ず……,これで…きっと……
52,エフィム・ヴァロッツァ,2,無,遠い東の地「ワノクニ」を目指し旅を続けている青年。ワノクニの情報は少なく、辿り着くのは困難だが、その昔一人のワノクニの青年がドラゴンに乗ってこの大陸に上陸したという話を父から聞かされ、自身もその逆を行くべく、ドラゴンと人間が共存するという谷を探している。,絶対行くんだ！,あこがれだけではッ,歩みは止めない！
53,ヨハン,2,火,ドラゴン討伐のために結成された騎士団で剣を振るう若き剣士。同時期に入団したドミニクの鬼のような後輩指導とは対称的に、非常に温和な性格から天使ヨハンと呼ばれ皆から慕われている。ただ、ドミニクの指導方法に理解を持っている唯一の存在で、彼の支えにもなっている。,この場は俺に任せろ！,ざっとこんなもんかな！,力がみなぎってきた！
54,クラウス,2,水,青年騎士団で修業を積み、厳しい試験をくぐりぬけることで晴れて正式な騎士となった寡黙な青年。遠い故郷に、妻と幼い子を残してきており、騎士としての務めを果たし上げたあと、胸を張って帰郷したいと考えている。,仕掛ける！,ただでは帰さん！,守りきる！
55,ミハエル,2,光,同郷のアレクセイと共に、数年前に王都へとやって来た青年騎士。国家資格の中でも最難関とされる王国騎士の資格試験に、いとも容易く合格した若き天才。ただ天才ゆえに、自分よりも要領の悪い者の気持ちが理解できず、周囲との衝突は絶えない。,我の敵ではない！,我が名を刻め！,我が恵みを受けよ
56,エルヴィン,2,闇,病気の弟を救うため、帝国軍へと入軍した剣兵の青年。彼の弟はまだ症例の少ない奇病「竜化症」に侵されており、日に日にその病が体を侵食していっている。病の進行を止めるにはドラゴンのウロコを煎じて飲ませるのが有効であり、その為エルヴィンは最前線への参戦を希望した。,邪魔をするなァ！,やるっていうのか！,ここで止めてやる！
57,テオドール,2,無,「空白の時代」において、人間の解放を信念にかかげ、共和国を相手に戦う事を誓った青年。志を同じとしたクレメンス、ルドルフと共に、「白い狩人」を称し抵抗活動を行なっている。しかしなかなか目的を達成できず、焦りを感じる日々を送っている。,理想のためだッ！,おまえらなんかに！,理想を現実にッ！
58,ヨハン・マルス,3,火,御年82歳になる、老齢の剣士。当然ながら既に騎士団から引退して久しい。が、かつての相棒ドミニクが最前線に復帰したと聞き及び、老体に鞭打って自身も立ち上がった。温和な性格は変わっておらず、ドミニクが叱り、ヨハンがなだめる、という構図も相変わらずである。,ワシだけで十分だ！,攻撃こそ最大の防御じゃ！,みなぎってきたぞい！
59,クラウス・シュトローム,3,水,ドラゴンとの戦況はより悪化の一途を辿り、もはや最前線では無い、遠い故郷すら戦火に巻き込まれる可能性が出てきた。クラウスは妻と子を守るため、故郷からより遠く、しかし戦火のただ中である東の島国への遠征を進言。隊を率いての旅立ちを決意した。,耐えてみせろ！,私は守る！必ずだ！,絶対に通しはしない！
60,ミハエル・ヴァイス,3,光,その才能を十二分に生かし、騎士団長へと昇進したミハエル。その才覚で王国騎士団を率いるだけで無く、内外の政治にも口を出せるほどの立場となった。そんな彼の強引な手腕は、たびたび現在の王アルトリウスと対立しており、今、国は二つの派閥が対立する構造となっている。,我に敗北はない！,我が剣は主がために！,忠誠の恵みを受けよ
61,エルヴィン・シュバルツ,3,闇,ある朝のこと。エルヴィンが目を覚ますと家に人の気配が無く、隣の寝室で眠っていたはずの弟は姿を消していた。それから何年もの時が経ち、彼はひとつの噂を耳にする。それは、ある少女と共に旅をするドラゴン化した少年の話であり、その名は弟と同じ「シグムント」であった。,いつか必ず！,無駄なんかでは無いッ！,まだ終わってはいない！
62,テオドール・ゼーレ,3,無,「白い狩人」と名乗る反政府組織を束ねる指導者。その目的は崇高なものであると信じて疑わず、いつか必ず共和国を滅ぼす事を心に誓っている。そしてその目的のためには犠牲もやむを得ないと考えており、自身に反抗するクレメンスの処分を決定した。,ハハハハッ！,計画通りィ！,馬鹿めッ！
63,ドミニク,2,火,騎士団にて新米団員から恐れられている、鬼の教官騎士。甘ったれる者には容赦なく、場合によっては除隊すらさせる、常軌を逸した厳しさで接する。ただ、それは己の信じる正義に基づいた行動の結果であり、かつての恩師から受け継いだ意志を胸に、今日も激しく怒号をあげる。,甘ったれるな新米！,命を惜しめ！！
64,フリーデル,2,水,王国騎士になったばかりのフリーデルを襲ったのは窮地と絶望であった。ドラゴンによる所属隊の全滅。いままさにドラゴンが自分にもトドメを刺そうとする瞬間、一人の騎士が割って入り彼を救った。その騎士こそ、後に彼の隊長となるクラウスであった。,俺の力でッ！,やってやるッ！,状況を打開する！
65,アルフォンス,2,光,王族としての地位を剥奪され、一般兵として軍に所属するハメになった、元・王子。軍においては不遇の扱いを受けており、毎夜、涙で枕を濡らしている。しかし上司ミハエルから、百体のドラゴンを倒せば王族へ復帰させてやる、と言われており、その日を夢見て今日も頑張る。,ボクが！ボクが！,ボクに任せてよ！,ボクの出番だね！
66,エドガー,2,闇,普段は言葉を一切口にしない、無言の兵士。目的のためには手段を選ばず、仲間を犠牲にすることすらいとわない。ドラゴン討伐の任についている時のみ、激しく感情を昂ぶらせまるで激昂しているかのような掛け声と共に、対象へと槍を突き立てる。,シュコー……,あぁあああ！！,シュッシュー……
67,クレメンス,2,無,他の仲間と共に「白の狩人」と称し、ドラゴンを狩り続ける青年。「空白の時代」ではドラゴン狩りはご法度だが、彼らはその定められた法を破って活動を行なっている。その甲斐あってか槍の扱いは他の者よりも長けており、ことドラゴン狩りに至っては非常に優れた戦力となる。,こんなもんだろ,給料分の仕事だ,も一つおまけだ
68,ドミニク・マルス,3,火,かつての相棒ヨハンと共に、その豪腕を振るう騎士団特別顧問。その年齢は既に84と、なかなかのご老体だが、鎧の下にはいまだ衰えぬ若々しい肉体を保っている。恩師の言葉「絶対帰還」の元に、無駄な犠牲を増やさぬよう、新米騎士たちに厳しく接する姿勢は変わっていない。,甘ったれるな若造！,命を粗末にするな！！,任せておけ！
69,フリーデル・シュトローム,3,水,クラウスが率いる隊で、特攻隊長を務める戦士。手にした王国式機械槍で、クラウスや他の仲間と共に数々の武勲を上げてきた。次に赴く戦地こそ、今まで培った力の全てをぶつける死地であると感じているが、同時にクラウスの心中を察し、心を痛めている。,無駄な抵抗はやめろ！,観念したまえ！,おとなしくしろ！
70,アルフォンス・ヴァイス,3,光,百体のドラゴンを討伐するという偉業を達成しながら、なかなか出世出来ない不運な元・王子。軍においてはどうにか副隊長までこぎつけたが、部下から明らかにナメられており、毎夜、涙で枕を濡らしている。唯一の趣味である釣りを心の拠り所とし、週末を待ちつつ今日も頑張る。,頑張ってるのに！,ボクを認めてくれぇえ！,ボクの活躍を見てよ！
71,エドガー・シュバルツ,3,闇,数々のドラゴンを屠ってきた歴戦の兵士。自身の上に立つ者、下につく者、全てをかえりみず、いとも簡単に犠牲にしてきた。しかし感情を無くしたエドガーには、必然的かつ当然であり、役に立たぬ者が倒れていったという認識しか無く、当然弔う気持ちすら持ち合わせていない。,シュー…シュコー,お前らああぁあぁ！,シュッシュー……
72,クレメンス・ゼーレ,3,無,「処分」の期日を目前に控えた元反乱分子組織の戦士。ドラゴンとの争いが終わったはずなのに、どうして人間同士が争わなければならないのか、という持論を展開したが、それが元でテオドールの怒りを買い、今回の一件へと帰結した。,ま、これで十分だろ,人生、こんなもんかね,後悔先に立たずってね
73,ラファエル,2,火,ドラゴンと共に空を飛び、人里離れた谷に住む狩人の少女。他の地の人間やドラゴンと遭遇しないよう、細心の注意をはらって生活している。幼い頃に、住んでいた村が土砂崩れにあい、生き埋めになっていたところを、今の相棒であるドラゴンに助けられ、以来行動を共にしている。,たちはだかるか……,眠れッ！！,急所は外してやる
74,セリム,2,水,ドラゴンと人間が共存する谷に生まれた狩人の娘。相棒であるドラゴンと共に空を舞い、動物やモンスターを狩り、生計を立てている。谷は基本的に自給自足の生活を送っており、共存の事実が外界に知られることは無いが、近頃は戦火が谷の近くまで及び、僅かな不安を感じている。,終わりにしましょう,弱い魂では私は倒せない,弱さが急所となる
75,マクシミリアン,2,光,ドラゴンと人との共存を、王国に訴え続ける狩人の少女。彼女の生まれ育った谷では、ドラゴンと人間が持ちつ持たれつの関係で生活する事が当たり前であり、敵対し合うなどあり得ない事である。その為、無益な戦争をやめさせようと、ドラゴンとともに王都へと舞い降りた。,本当はこんなこと……,やむを…得ないッ！,争いは何も生まない……
76,イザーク,2,闇,帝国軍のドラゴン部隊隊長を務める若き女兵士。彼女は、ドラゴンと人間が共存する世にも珍しい谷郷の出身であり、帝国軍に加入するまではドラゴンと共に賞金稼ぎめいたことを行なっていた。軍においては最前線に投入できるドラゴンを探すため、捕獲隊として部隊を率いている。,腰抜けが！,受け取れっ！,苦しまずに逝け！
77,ルドルフ,2,無,「白の狩人」と呼ばれる組織で、ご法度であるドラゴン狩りに精を出す少女。ドラゴンを狩ることに喜びを感じており、テオドールの掲げる人間解放などは、建前以外のなにものとも思ってはいない。いかにドラゴンを仕留めるか、それだけを考え、日々を過ごしている。,貴様の存在を否定する,道化の極みだな
78,ラファエル・マルス,3,火,悠久の谷と呼ばれる場所で、長を務める狩人の女性。ドラゴンと人間が共存するこの谷には、各地から身寄りの無い子供や、害意の無いドラゴンが集められ共に暮らしている。彼女が人間とドラゴン、それぞれに役割を与え管理することで、谷は安定した生活を送ることができている。,これも運命……,いっそひと思いに！！,苦しめてすまない
79,セリム・シュトローム,3,水,ドラゴンと共に、世界中のドラゴンの生態を調査し続ける女狩人。人間とドラゴンとの争いの原因を探るため、世界各地へと飛び回っている。彼女にとって双方の間で行われる争いは耐え難いものであるが、一方で、完全に争いを止めるためには犠牲がやむを得ないことも悟っている。,仕方がないか……,犠牲はやむをえまい,これも未来の為だ
80,マクシミリアン・ヴァイス,3,光,ドラゴンと共に、ドラゴンを狩り続ける女戦士。元々は人間とドラゴンの共存を王国に訴えていたが、谷の存在をつきとめた騎士団団長が、その存亡を盾にとり彼女に脅しをかけた。彼女は自らの失策を悔やみつつも、谷に残るドラゴンや孤児たちを守るため、ドラゴンを狩り続ける。,処断、開始！,対象を滅する！,救護、開始！
81,イザーク・シュバルツ,3,闇,ドラゴンたちを捕獲し続ける、帝国軍所属の女隊長。時折、ドラゴンと行動を共にする事もあるが、しかしドラゴンのことはただの道具としてしかみなしておらず、特別な感情をもったことも無い。今は、故郷の谷に存在する豊富なドラゴンを、いかに捕獲するかの計画を練っている。,腑抜けが！,遠慮するな、くらえ！,ぶち抜いてやるよ
82,ルドルフ・ゼーレ,3,無,ドラゴンだけに飽きたらず、人間すらも狩りの対象とし始めた女戦士。「白の狩人」と自称する組織が、過激な団体として民衆に認知されているのも、彼女の活動によるところが大きい。その首には莫大な懸賞金も懸かっており、彼女を狙う者もまた数多く存在している。,貴様の生命を消し去る,嘲りに過ぎんな,撃ち尽くすべく
83,リーゼロッテ,2,火,炎の魔導師としての修行を積む少女。彼女の師匠、賢者レイチェルの教えの元、日々鍛錬を積んでいる。レイチェルが時折見せてくれる「爆炎花」は、夜の空を彩る華麗な炎の舞いであり、リーゼロッテも、いつか同じように美しい炎を生み出したいと考えている。,お眠りなさい…,御託はいらないでしょう？,炎に包まれなさい
