no,name,rarity,attribute,story,cutin1,cutin2,cutin3
117,せっつ,3,無,みかさと共に、射手兵団の初期に活躍した東国の女性。みかさとは別働隊のため顔見知りではなく、一度きりの共同作戦において、みかさを庇い負傷して、戦線を離れてしまう。その後の、みかさの昇進と活躍が彼女の人生に暗い影を落としている。,これぐらいなら私だけで！,私だって、やってみせる,役に立てるのなら
118,焔射手はるな,4,火,朱雀帝あかぎの元で竜退治に従事する、焔の射手。あかぎの指示が毎度毎度おおざっぱである為、他の射手よりもその点での苦労が多い。しかしその分実力と統率力は磨かれ、今では後身の射手の育成も、一手に担っている。,今はただ、抗うんだ！,この誇りにかけて！,緋の矢、撃ちます
119,氷射手いせ,4,水,青龍帝かがの元で竜退治に従事する、氷の射手。はるな、みかさ、ながと、せっつといった同期の射手と共に厳しい修行を積み、見事武帝付きの射手となる事が出来た。今では、修行時代を共にした仲間たちと戦地に赴くことは無いが、時折厳しかった修行時代を思い出している。,早く消えてよ…,……最低,瑞の矢、撃ちます
120,陽射手みかさ,4,光,白虎帝ちとせの元で竜退治に従事する、陽の射手。既に、その背中を竜のウロコが覆い始めており、日々その激痛に耐えぬいている。この事を知るのは白虎帝であるちとせだけだが、彼女の尽力も空しく、みかさの竜化は日々進行している。,礼儀知らずね,衆寡敵せずね,陽の矢、撃ちます
121,影射手ながと,4,闇,玄武帝りゅうじょうの元で竜退治に従事する、影の射手。しかし、それは表の顔であり、裏では玄武帝の意にそぐわない者を始末する暗殺者として活動している。それはりゅうじょう自身の意志では無いが、それこそが自身を闇から救ってくれた彼への恩返しであると錯覚している。,風向き、こちらの有利,標的を確認、軽率ね,影の矢、撃ちます
122,無射手せっつ,4,無,麒麟帝しなのの元で竜退治に従事する、無の射手。負傷し、動かなくなった足をしなのの手によって治癒されて以来、彼に尊敬の念をいだいて止まない。五帝の中でも特殊な位置づけの麒麟帝に入る事で、ひっそりと武勲を上げ続けている。,私だけで十分です,私が幕を下ろしてみせる,白の矢、つがえます
123,あかぎ,3,火,東国が誇る第捌捌符呪隊に所属する火炎の仕手。かがとは同期の入隊者であり、互いに術式に磨きをかけた間柄である。「陸拾陸式嵐」の名を皇王より賜り、列強の脅威から母国を護り続ける姿は広く国民に愛され、国内における人気が非常に高い。,気炎万丈あるのみ！,不惜身命あるのみ！,燃やせ、火雀！
124,かが,3,水,遥かなる東国が誇る術式隊に所属する水氷の仕手。あかぎとは同期でありながら五ヶ月ほど早い入隊からやや先輩風な気概を持つ青年。皇王より「漆拾弐式舞風」の名を賜り、守りより攻めを主体とした戦いから、数多くの武勇を誇る。,汝の敵を愛せよ！,騎虎の勢いにて討つ！,穿て、水流！
125,ちとせ,3,光,第捌捌符呪隊とは異なる所属ながら、その実力を買われて編入した昂翼の仕手。しなのとは術式隊の中では同期だが、入隊は彼のほうがずっと先である。「參拾式千代田」の名を皇王より賜り、後方支援として活躍している。その過去は一切が不明であり、出自も謎に包まれている。,槿花一日の栄ね,無常迅速の理に抗いなさい,来たれ、光牙！
126,りゅうじょう,3,闇,火炎の仕手あかぎに憧れて、若干遅れながらも第捌捌符呪隊に入隊した深淵の仕手。『參拾陸式若宮』の名を皇王より賜ったが、術式への才覚に恵まれず、自らを律する術式で強化を図る。彼はただひたすらに、あかぎの背中を追い続ける。,夷険一節！,色即是空！,呑め、黒影！
127,しなの,3,無,遥かなる東国の第捌捌符呪隊に所属する虚無の仕手。ちとせとは同期ではあるが年齢的には最も若く、実力も未熟。しかしながら、皇王より「肆拾弐式日向」を賜る。自身の身に余る拝命に恐縮してしまい、先輩らの顔を立てるために実力を発揮しきれずにいる。,忠國の大義を今、ここに！,公儀の任、完遂こそあり！,変えろ、白鬼！
128,朱雀帝あかぎ,4,火,朱雀の名を冠し、星王の元で竜退治を行う武帝。かが、ちとせ、りゅうじょう、しなのと共に竜の出現を占い、その後自身らが管理する射手に退治の指示を出す。その昔に存在していた「ブシ」や「サムライ」といった職がもはや無いため、竜退治はあかぎたちの手腕に掛かっている。,獅子奮迅！いきます！,敢為邁往！突撃します！,朱の陣、整いました
129,青龍帝かが,4,水,青龍の名を冠し、星王の元で竜退治を行う武帝。竜退治を連携して行う事が、ここ「ワノクニ」においては徹底されており、通常はその占いによって竜の出現を予見するに留まるが、配下の者たちの手に負えない竜が現れた場合、自身が戦地に赴き、退治を行う。,過ちは好む所にあり！,天城と共に！,蒼の陣、整いました
130,白虎帝ちとせ,4,光,白虎の名を冠し、星王の元で竜退治を行う武帝。非常にモノ好きな性格をしており、他に比べ実力が低かった、しなのを武帝に推したのも彼であった。他の者よりもどこか達観した視点で物事を見ているようであり、また異国の地についてもなぜか詳しい。,栄華あれば必ず憔悴、ね,三途の火坑に還りなさい,陽の陣、整いました
131,玄武帝りゅうじょう,4,闇,玄武の名を冠し、星王の元で竜退治を行う武帝。その性格から、自身の心を封印する術式を編み出し、いまでは言葉を一つも発しなくなった。しかし、その効果は高く、いまや彼に勝る呪術使いは居ない。,悪魔調伏！,怨敵退散！,陰の陣、整いました
132,麒麟帝しなの,4,無,麒麟の名を冠し、星王の元で竜退治を行う武帝。朱雀、青龍、白虎、玄武と合わせ五帝と呼ばれているが、彼女らが一同に介することは非常に稀である。ただ、唯一過去に「老龍」が現れた時は、その五帝が揃い、力を合わせ退治したという。,断悪修善の義の為に…,二河白道を歩む我が悲願！,箔の陣、整いました
133,勇者オーガスタス,4,火,火の時代、仲間を率いて数々のドラゴンを討伐した伝説の勇者オーガスタス。豪快な性格からくるその勇ましい武勇をあげればキリが無いが、そんな彼の信念は意外にも「絶対帰還」の四文字であった。目先の益より、未来を見据えた姿勢は多くの兵の心を惹き付けた。,よぅし！絶好調だ！,ワシは誰にも止められん！,快調快調！
134,勇者ルーク,4,水,海姫リヴァイアと、悪食王を封印する旅に出た青の勇者。ウルスラ、メアリーとは旧知の仲であり、共に数々のドラゴンや幻獣を打ち倒してきた。人に対して刃を向けることに多少の抵抗はありつつも、ウルスラとの誓い、そして人の世に光を取り戻すため、覚悟を決めて剣を握った。,あなたの負けだ！,この剣を受けてみろ！
135,勇者アラン,4,光,光の時代を築き上げた、伝承の勇者アラン。その手に持った聖剣は持つ者によって姿形を変えたと云い、彼が手にした際はまるで民衆を導くかのように、常に光り輝いていたという。ただ、その余りにも眩しい光は、他の者の追随を許さず、彼は常に一人で戦ったとも伝えられている。,反省しておく事だな。,私を越える事だ。,死なせはせん
136,勇者エイゼル,4,闇,「邪竜」を打ち倒し、その眼球を手に入れた闇の時代の勇者。その眼球の魔力はドラゴンを倒すたびに強まっており、エイゼルは更に強い力を得るため、膨大な数のドラゴンを狩り続けている。すでにその評判は各地に知れ渡り、魔眼を奪いとろうと、様々な者が動き出している。,ここで処断せねばならぬ！,負けるわけにはゆかぬ。
137,勇者ジョセフ,4,無,人間とドラゴンが争わなかった唯一の時代である「空白の時代」に生まれた、勇者ジョセフ。この空白の時代においては、人がドラゴンに仕えており、明確な主従関係が生まれていた。勇者ジョセフも従順な騎士であり、その刃もまた、反乱分子の同族、すなわち人間に向けられた。,図にのるんじゃあないッ！,気づくのが遅いんだよ！,やらせてもらったぞッ！
138,英雄フィリス,4,火,その手に持った炎槍でドラゴンを燃やし尽くす、獄炎の英雄。かつて自身の故郷をドラゴンたちに燃やし滅ぼされた時、この世の全てのドラゴンを、より強大な炎で焼き尽くす事を心に誓った。彼女の炎の源流は自身の魂であり、その火が燃え尽きた時、彼女の人生もまた終わる。,燃えろ！ドラゴン！,きさまーーーーッ！,貫け！我が槍！
139,英雄ウルスラ,4,水,悪食王を封印する旅に同行する、若き青の英雄。リヴァイア、ルーク、メアリーと共に最果ての海を目指したが、実は彼女は悪食王の手の者であった。家族の住む地を天秤に掛けられた彼女は、仲間の命を悪食王に差し出す約束をし、この旅への同行をリヴァイアに求めた。,結果こそ全てです！,もう、迷わない！！
140,英雄エンゼリカ,4,光,代々、国王に仕える家系に生まれた女騎士。今代もお役目として騎士王に仕える身だが同時に彼の幼馴染でもあり実際には姉のような存在である。泣き虫だった騎士王に王としての品格と強さを身につけさせた。今ではむしろ自分を守ろうとするアルトリウスを微笑ましく感じている。,これが私の戦う理由！,あの方のために！絶対！,ここで食い止める！
141,英雄ヴァイオラ,4,闇,世界のバランスをなんとかするため、神様が地上へ送った、死を司る「人じゃない者」。片割れであるフィオナとは意見が合わず、人間もドラゴンも、残さずこの世から消滅させることが正しいと信じて疑わない。普段は上司と共に、その辺にたむろっている魂をあの世に送っている。,オラァアア！！,気に入らねーんだよッ！,行くぜオラ！
142,英雄フィオナ,4,無,世界の均衡を保つため、神によって地上へと遣わされた、生を司る「人ならざる者」。ヴァイオラと共に生み出されたにも関わらず、彼女と意見が一切合致せず、常に口論を続けている。上司と共に、さまよえる魂たちの浄化を行なっているが、そのたび虚しさを噛み締める。,仕方がないんです,気に入りませんね……,やはり気に入りません…
143,銃士フォスター,4,火,初代アポロース家当主フォスター。彼が独自に造り上げた「矢弾」は、その名の通り矢のような射出弾であり、ドラゴンの硬い表皮をたやすく貫通する特性を持つ。また、弾に油を染み込ませる事によってドラゴンの体内で激しく燃え、熱塊となり、長い苦痛を与えることが出来る。,一撃必中！,俺の十八番を受けやがれ！,鱗から削ってやる！
144,銃士ターナー,4,水,アポロース家第63代目当主であるターナーは「豪雨」の異名を持つ。彼の最大の武器は何百もの兵であり、その兵が同時に放つ何万発もの矢弾が唯一にして最大の攻撃手段であった。まるで豪雨のような矢弾にさらされれば、いかにドラゴンといえど跡形もなく消え去る運命である。,とっととお帰り願おう,手間をかけさせるな,これでもまだ退かぬか
145,銃士エドワーズ,4,光,「金色の双竜」との異名を持つ狩人コンビの片割れでアポロース家第162代目当主。代々引き継ぐ「矢弾」の威力、角度を完璧に計算しドラゴンに撃ち込み、その心臓を確実に止める。相棒であるエレオノーラが一見適当に放つ矢も、実は完璧な計算に基づくことに気づいている。,正義は我にあり！,裁きの鉄槌を受けろ！
146,銃士スミス,4,闇,幼い頃から金のためにドラゴンを狩り続ける青年。物心つくころから既に、裏の世界で生きており、毎日ドラゴンを相手に生きるか死ぬかの死線をくぐりぬけ、そのたび生き抜いてきた。実はドラゴン討伐の名家として名高いアポロース家の血を引くが、本人はそれを知らない。,面倒くせぇ…,適当に苦しめ！
147,銃士ロビン,4,無,かつての名門アポロース家の末裔ロビン。その昔、ドラゴン相手に猛威を振るった「矢弾」は、いまや人間に向けられており、現在ロビンが狙うのは莫大な懸賞金を掛けられた女狩人である。ロビンにとって、動き、金になる対象であればドラゴンでも人間でもどちらでも構わない。,小物風情がッ！,撃ち込んでやろうか！？
148,賢者レイチェル,4,火,爆炎師、と呼ばれる者たちがかつて居た。祭りなどで色とりどりの炎や火花によって夜空を飾るのがその者たちの生業である。果たしてその手法とは、幼齢のドラゴンを木杭に縛り付け魔法によって体内の血液を火薬に変え、爆破するというものであった。その祖がレイチェルである。,華麗に散りなさい！,芸術は、爆炎よ！
149,賢者メアリー,4,水,悪食王を封印した、伝説の青の魔導師。共に旅をしてきた三人の仲間を失いつつも、自身の中に悪食王の魂を封じ込めた。その後の彼女を知るものは居ないが、一説によると、空の上に、ある国を作り出し、そこに自身の魂を縛り付け、人の世を監視しているという。,眠いな～、あぁ眠い,あはは、大丈夫？
150,賢者ローザ,4,光,光の時代を代表する、最強にして最悪の魔導師、ローザ。数々の禁術に手を出した彼女は、人間のドラゴン化や、遥か太古の技術を用いて死んだ人間を機械の体で蘇らせるなどの禁忌にも手を出していた。彼女の行動原理は好奇心であり、ゆえに誰も止めることが出来ない。,頑張るぞー！,これでもくらえ～！,いっけ～！
151,賢者ノーラ,4,闇,闇の時代に現れた一筋の光、それが魔導師ノーラを形容するに相応しい言葉である。前時代からの負の遺産「竜化症」。賢者ローザが生み出したその病をこの世から消失させるのがノーラに課せられた命題であった。母の犯した禁忌は、自身の手で償う。そう誓い、彼女は旅を続ける。,やるしか無いの……,目的を果たすため！,これで終わって…！
152,賢者ローレッタ,4,無,「教国」と呼ばれる土地に囚われた賢者。元は孤児であったが、その魔力を認められ教国へと連れてこられた。教国とは、魔導師イデアを封印するために、空の上に作られた人工の島国であり、封印されている当の本人、イデアによって作り上げられた場所のことである。,愚鈍ね、呆れ返るわ…,その顔はもう見飽きたわ…,作戦変更ね
153,[獣王]フェンリス,5,火,世界で唯一、ドラゴンやモンスターと言葉を交わす事の出来る人狼。心優しい彼女は、争いを好まず、人間とドラゴンが共存出来る道を探し、日々奮闘している。ただ一年に一度、七つの月が空に浮かぶ「神月」の日は記憶を失ってしまう事があり、自身にわずかな不安を抱いている。,ごめんなさいッ！,オラァ、そこどけやァ！,ち、力が……
154,[悪食王]クトゥール,5,水,世界の均衡を崩す者として封印された、水の時代の王。ドラゴンと人間を狩ることにのみ生きがいを見い出すバーサーカーであり、狩ったモノの血肉を残さずたいらげることから、悪食王とも呼ばれた。あらゆる者から恐れられ、常人にはその名を口にすることすら出来ない。,ニャハハハハハ！！,我が恐怖の門を開けッ！！,魂を捧げるがいい
155,[騎士王]アルトリウス,5,光,聖剣を引き抜き、唯一、全ての始まり「祖竜」へと辿り着いた歴代最強の騎士王。人でありながら人の域を超え、神にも匹敵する圧倒的な強さをドラゴンたちに見せつけた。しかしその旅は苦難の連続であり、彼はその強さゆえに彼自身の最愛の人を亡くすという悲劇にも見舞われた。,聖剣よ！奴を切り裂け！,俺には勝つ責任があるッ！,これが光の力だ！
156,[隠王]ゼロシキ,5,闇,遠い「ワノクニ」と呼ばれる島国からやってきた暗殺者。その目的は、ある者が持つ「邪竜の魔眼」と呼ばれる眼球である。魔眼は全てのモノの死線を見極める力を持っており、その力によって、ワノクニに降り立った竜たちを消し去るのが、ゼロシキに与えられた任務である。,おののけ！斬竜剣！,またつまらぬモノを……,絶て……斬竜剣
157,[料理王]イザナギ,5,火,「ワノクニ」に降り立った伝説の料理人イザナギ。彼の作り上げた料理の数々はもはやそれぞれが神話として語り継がれている。例えば、肉を焼くと共に国を作り出し、魚を捌くと共に人を生み出す、といった具合であり、ワノクニでは総ての神話が必ず彼の料理と結びついている。,この包丁捌きを見よッ！,貴様の命を…寄越せ！,焦げ目も重要
158,[英雄王]ゼッターマン,5,水,ただの農夫が体を捨てて、<br class="spacer">生まれ変わったこの生命（いのち）！<br class="spacer"><br class="spacer">闇よりいでし竜をくだく！<br class="spacer"><br class="spacer">HAGANEのヒーローゼッターマン！！,任務了解！,影なるものを裁く！,ゼッターーーブラストォ！
159,[機王]ASmk-2,5,光,今では既に失われてしまった、遥か昔の機械技術によって強化された人間の成れの果て。もはや自我は無く、近づく者はドラゴンだろうが人だろうが全てを等しく抹殺することを目的として活動している。その中でも、特に騎士王に対しての殺意は尋常では無く、異様な反応を示す。,ガガ…ガッ…ピー,ガガ…キエロ
160,[冥王]アヌビス,5,闇,鎮魂の神。戦場へ赴き、さまよえる魂を聖地ヴァルハラへと送ることを役目としている。世界の均衡を見定め、歪んだ魂を永遠に葬り去ることも使命の一つ。人が悪しきとなる時代では彼女は容赦なくその矛先を人へと向ける。その為、闇の時代においてその姿は畏怖の対象となった。,眠りなさい、永遠に,あなたの魂を浄化します,永遠の眠りを
161,[猟王]グリムドア,5,火,祖母から受け継いた機械銃を手に、幻獣ハンターとして活動する少女。幻獣とルーツを同じとするドラゴンやモンスターも排除対象であり、発見次第即討伐を信条としている。幼い頃ある一匹の人狼に、目の前で祖母、そして一族を滅ぼされており、その復讐のためにこの職を選んだ。,やるべきことがあるんだ！,必ず勝利するんだ！,まだまだ諦めないよ！
162,[海王]リヴァイア,5,水,七つの海を統べ、手にした水弓で悪獣を退治し続けた伝説の海姫。その美しい姿、歌声はあらゆる者を魅了した。しかし人々を恐怖で支配する悪食王が現れ、海、そして陸の様子が一変してしまったため、彼女は仲間と共に王を封印するべく、世界の果ての八つ目の海へと旅立った。,終わりにしましょう！,眠りなさい、安らかに！,これも運命なら……
163,[鉄王]宝条まゆ,5,光,遥か未来の時代から、その時代の英雄として召喚された少女。マルキュー、チョベリバ、MK5、などわけの分からぬ言葉を話すが、根は優しい人物であり、この時代の者たちとも難なく打ち解けることが出来た。今日も鋼鉄の体に油をさし、ドラゴン狩りに精を出す。,そこをどいて貰います！,我が生命尽きようとも！,任務は必ず遂行する！
164,[処刑王]クロノ,5,闇,この世界に存在する、禁術によって産み出された「咎人」たちを狩るために組織された、とある機関の処刑団長。クロノ自体も咎人であり、その年齢は既に2000を超える。いずれ自身も消されることを知りつつも、特に気にする様子も無くたんたんと任務をこなす日々である。,10年早い！,地獄を！きさまに！,100年寝ていろ！
165,[罪王]ヴェルベット,5,火,太古の昔に魔術師イデアと「契約」を結んだ従者。教国では数千に及ぶ従者を従え魔導師たちを教育するかたわら、日々、だらし無く振る舞うイデアの世話に手を焼いている。基本的にイデアの計画に口を出す気は無く、あくまで契約満了までの関係と割り切って従事している。,天使からのお届けよ！,落ちぶれたものね…,なるほどね…
166,[教王]イデア,5,水,「教国」と呼ばれる土地で、数千年にも及ぶ間、その頂点に君臨する大魔導師。目的、出自は一切謎に包まれているが、あらゆる地方から魔術の資質を持つ少女や女性を連れ去ってきては魔法の鎖で縛り付け、教国独自の教育を施している。尚、物忘れが激しいのが目下の悩み。,しょせん、まがい物ね,死ぬまで見守ってあげるわ,つまらない幕切れね
167,[精霊王]ル・フェイ,5,光,とある賢者が気まぐれに植えた高さ5000メートルの世界樹から生まれた妖精。生まれたばかりにも関わらず膨大な知識を有しているが、その反面無邪気で好奇心旺盛な性格も持ち合わせている。今回、七度目を迎える人間とドラゴンとの戦争に興味をひかれ、下界へと降り立った。,キャハハ面白ッー,もう興味無ーし,あ、まだいたんだー
168,[書王]ユーリカ,5,闇,この世のどこかに存在するという「禁書館」の管理を務める司書官。あらゆる魔導書をその管理下におき、監視している。有史以来、たびたび各文献に記述上は登場しているが、その存在は謎に包まれおり、一説によれば彼女が魔導書を生み出しているとの事だが、詳細は不明である。,我が名を刻め！,切なる祈りの路を拓く！,ここで貴様の幕を引く
169,よりしろ(合成用),1,無,<span style="color:#FF1493"><strong>レベルアップ合成用</strong></span><br class="spacer">クエスト中に残したソウルは、全て経験値に変換されて、このよりしろの中にたくわえられる。そのため、このよりしろを戦士に合成することで、その経験値はそのままそのベースとなる戦士にプラスされる。,いきまーす,そいやー
169,よりしろ(合成用),1,無,<span style="color:#FF1493"><strong>error</strong></span><br class="spacer">いまはもう、いない。,いきまーす,そいやー
170,銀のよりしろ(売却用),4,無,<span style="color:#FF1493"><strong>売却用</strong></span><br class="spacer">ひょんな事から銀の体を持つに至った、珍しいよりしろ。,いきますねー,えいやー
171,金のよりしろ(売却用),5,無,<span style="color:#FF1493"><strong>売却用</strong></span><br class="spacer">ひょんな事から金の体を持つに至った、ひじょうに珍しいよりしろ。,いきますよー,おいやー
172,天のよりしろ(売却用),6,無,<span style="color:#FF1493"><strong>売却用</strong></span><br class="spacer">ひょんな事から天使の体を持つに至った、すごく珍しいよりしろ。他のよりしろに比べてしっかり者。,いきますッ！,そいやッ！
173,軍神オーガスタス,5,火,老いて尚、戦いの最前線に立ち続ける歴戦の勇者。常に「絶対帰還」の信念を掲げ、戦いの中で、いつか自身の跡を継ぐ若き騎士たちの精神を鍛え上げている。ただ、自身はといえば仲間のためなら平気で死地へ飛び込んでいく性格であり、そのたび兵や騎士たちに心配をかけている。,いくぞッ！小童！！,ハッ！手ぬるいぞッ！！,まだまだだな小僧！
174,神騎ルーク,5,水,悪食王を封印する為、「極海」へと到達した水の時代の勇者。ウルスラの裏切りによって、決して癒えぬ呪いの傷を負うが、しかしそれでも歩みを止めることは無い。いまや悪食王の配下としてルークたちを待ち受ける彼女だが、その真意を知った今、誓いを果たすときは近い。,邪魔をすれば斬るッ！,いま、誓いを果たす！,必ず誓いを果たす！
175,聖帝アラン,5,光,ただひたすらに民を護るためドラゴンを倒し続ける勇者アラン。正義に対しどこまでもひたむきな姿勢は民衆から聖帝と呼ばれるほどであった。しかし彼の持つ聖剣はいつからか自らの力を封じ込めるような姿となる。それは自身の正義に疑問を感じるアランの心を映した姿であった。,見ろ、醜悪な私を,ハハッ！見せてやろう！,どうという事は無い
176,狂王エイゼル,5,闇,「魔眼」にその精神を取り込まれ狂王へと堕ちたかつての勇者。身体は半ばドラゴンへと変貌しており、自身が打ち倒した邪竜の姿へと近づきつつある。魔眼自体は既にある暗殺者によってえぐり取られているがその変化は止まらず、むしろその傷を補うため加速の一途を辿っている。,まだ消えるわけにはッ！,私を連れていけぇえ！！,ガ…ギギ……
177,虚神ジョセフ,5,無,騎士として、反政府分子の排除に努めるジョセフ。彼が属する共和国とは、最上の位にドラゴンが君臨し、その下に直属の五騎士が配されている。その一角を担うジョセフであったが、同じく五騎士の一人であるロビンとは、方針が全く噛み合わず、常に対立する間柄となっている。,猶予はやらん,警告はしたぞッ！,的確に、弱点を狙う
178,英傑フィリス,5,火,獄炎の異名を持つ女騎士。しかしそんな彼女にも心やすらぐ場所がある。それはドラゴンとの戦いで親や兄弟を無くした子どもたちが集う孤児院であった。もはや彼女自身に残された時間は少ない。しかし子どもたちの未来を守るため、彼女はためらい無くその命の火を燃やし続ける。,燃え尽きろッ！,これで終わりだーッ！,魂ごと灰になれッ！！
179,救世主ウルスラ,5,水,悪食王の密かなる手先として、リヴァイアたちとの旅を続けていた彼女だが、その旅が始まるとき、彼女は共に戦うルークとある誓いを立てていた。それは、何があってもリヴァイアの盾となり、また誰であってもリヴァイアの前に立ちふさがるものは打ち倒す、というものであった。,迷いはしませんッ！,これが私の正義です！,二度と迷いはしないッ！
180,聖者エンゼリカ,5,光,騎士王と共に全ての根源「祖龍」への旅を続ける女騎士。彼と共に戦えることを嬉しく思う反面、その異常なまでの正義心に危険を覚え、いずれは彼を止めねばと感じている。その矢先ある村で事は起きた。そこは村人全員が「竜化症」という極めて特異な病に冒されている村だった。,私の正義を貫く！,届けぇぇーッ！！,死んでも、止めるッ！！
181,才媛ヴァイオラ,5,闇,終わりを迎える闇の時代に舞い降りた、使徒の１人。冥王と共に世界を破壊するという役目を神から言い遣わされており、その手に持った絶望の名を冠する神器「パンドラ」で万物の命を奪い続ける。しかし、と彼女は願う。しかし、せめて新たな時代には一筋の希望を、と。,引っ込んでろやッ！,これが、絶望だ。,絶望的に、笑え
